# energy, temperature
7.604007931113449104e+01,nan
7.604007931113449104e+01,nan
7.376535740723024048e+01,nan
7.376535740723024048e+01,nan
7.222104232567831161e+01,nan
7.222104232567831161e+01,nan
7.222104232567831161e+01,nan
7.222104232567831161e+01,nan
6.965590740902958089e+01,nan
6.965590740902958089e+01,nan
6.623955954272206270e+01,nan
6.623955954272206270e+01,nan
6.374541217812374327e+01,nan
6.374541217812374327e+01,nan
6.227063328005492338e+01,nan
6.227063328005492338e+01,nan
5.966822410837147572e+01,nan
5.819034533140798970e+01,nan
5.819034533140798970e+01,nan
5.819034533140798970e+01,nan
5.815531632181382804e+01,nan
5.815531632181382804e+01,nan
5.700515473127769184e+01,nan
5.700515473127769184e+01,nan
5.700515473127769184e+01,nan
5.700515473127769184e+01,nan
5.637476487822899429e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.596170994437001411e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.437383317812877692e+01,nan
5.411510613385178203e+01,nan
5.411510613385178203e+01,nan
5.329705718149686078e+01,nan
5.329705718149686078e+01,nan
5.329705718149686078e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.257297587813398820e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.215848175064361669e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.188791239362011964e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.105085695228838460e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
5.104970331081411672e+01,nan
4.983720462229410231e+01,nan
4.983720462229410231e+01,nan
